lead_frequency_class,scenario,n_haplotypes,n_partners,replicate,lead_alt_frequency,n_monomorphic_panel_variants,fit_available,lead_state,n_conditioning_haplotypes,empirical_mode_available,empirical_mode_maximum_count,n_tied_empirical_modes,true_mode_in_empirical_mode_set,ld_sign_available,n_undefined_ld_sign_partners,true_top1_in_fitted_top10,top10_overlap_fraction,available,strategy,exact_true_mode,hamming_to_true_mode,true_log_probability,true_probability,true_probability_regret,true_rank_if_top10
common,balanced_q1,500,32,23,0.32529245454408934,0,True,1,170,True,4,1,True,True,0,True,1.0,True,fitted,True,0.0,-3.8955598362135877,0.02033198867881807,3.469446951953614e-17,1.0
common,balanced_q1,500,32,23,0.32529245454408934,0,True,1,170,True,4,1,True,True,0,True,1.0,True,empirical_mode,True,0.0,-3.8955598362135877,0.02033198867881807,3.469446951953614e-17,1.0
common,balanced_q1,500,32,23,0.32529245454408934,0,True,1,170,True,4,1,True,True,0,True,1.0,True,ld_sign,False,10.0,-7.155206657357226,0.0007807881830781972,0.01955120049573991,
common,balanced_q1,500,32,24,0.3502083359897389,0,True,0,330,True,16,1,True,True,0,True,0.9,True,fitted,True,0.0,-2.869229569515783,0.05674262599282484,2.0816681711721685e-17,1.0
common,balanced_q1,500,32,24,0.3502083359897389,0,True,0,330,True,16,1,True,True,0,True,0.9,True,empirical_mode,True,0.0,-2.869229569515783,0.05674262599282484,2.0816681711721685e-17,1.0
common,balanced_q1,500,32,24,0.3502083359897389,0,True,0,330,True,16,1,True,True,0,True,0.9,True,ld_sign,False,14.0,-8.84509666844087,0.00014408651092862263,0.05659853948189624,
common,balanced_q1,500,32,24,0.3502083359897389,0,True,1,170,True,9,1,True,True,0,True,1.0,True,fitted,True,0.0,-2.880589954492506,0.056101655645441555,2.7755575615628914e-17,1.0
common,balanced_q1,500,32,24,0.3502083359897389,0,True,1,170,True,9,1,True,True,0,True,1.0,True,empirical_mode,True,0.0,-2.880589954492506,0.056101655645441555,2.7755575615628914e-17,1.0
common,balanced_q1,500,32,24,0.3502083359897389,0,True,1,170,True,9,1,True,True,0,True,1.0,True,ld_sign,False,18.0,-8.635993431545113,0.00017759703336970735,0.05592405861207188,
common,balanced_q1,500,32,25,0.1344221290790875,0,True,0,429,True,21,1,True,True,0,True,0.8,True,fitted,True,0.0,-3.2067822780445105,0.04048667877770042,0.0,1.0
common,balanced_q1,500,32,25,0.1344221290790875,0,True,0,429,True,21,1,True,True,0,True,0.8,True,empirical_mode,True,0.0,-3.2067822780445105,0.04048667877770042,0.0,1.0
common,balanced_q1,500,32,25,0.1344221290790875,0,True,0,429,True,21,1,True,True,0,True,0.8,True,ld_sign,False,8.0,-33.12103902163727,4.12777026294171e-15,0.040486678777696294,
common,balanced_q1,500,32,25,0.1344221290790875,0,True,1,71,True,1,71,False,True,0,True,0.8,True,fitted,True,0.0,-5.016923806108866,0.006624874795314651,-6.071532165918825e-18,1.0
common,balanced_q1,500,32,25,0.1344221290790875,0,True,1,71,True,1,71,False,True,0,True,0.8,True,empirical_mode,False,9.0,-5.471720975939763,0.004203990961526037,0.002420883833788608,7.0
common,balanced_q1,500,32,25,0.1344221290790875,0,True,1,71,True,1,71,False,True,0,True,0.8,True,ld_sign,False,14.0,-8.732417198842619,0.00016127215782787708,0.006463602637486768,
common,balanced_q1,500,32,26,0.2980480078779048,0,True,0,350,True,13,1,True,True,0,True,1.0,True,fitted,True,0.0,-3.272054514903521,0.037928422462576675,-1.3877787807814457e-17,1.0
common,balanced_q1,500,32,26,0.2980480078779048,0,True,0,350,True,13,1,True,True,0,True,1.0,True,empirical_mode,True,0.0,-3.272054514903521,0.037928422462576675,-1.3877787807814457e-17,1.0
common,balanced_q1,500,32,26,0.2980480078779048,0,True,0,350,True,13,1,True,True,0,True,1.0,True,ld_sign,False,16.0,-9.133776114602234,0.00010795715585417734,0.037820465306722485,
common,balanced_q1,500,32,26,0.2980480078779048,0,True,1,150,True,5,2,False,True,0,True,0.9,True,fitted,True,0.0,-3.6555127037011856,0.02584824159614935,-1.0408340855860843e-17,1.0
common,balanced_q1,500,32,26,0.2980480078779048,0,True,1,150,True,5,2,False,True,0,True,0.9,True,empirical_mode,False,1.0,-4.131765486883813,0.016054509760945048,0.009793731835204291,3.0
common,balanced_q1,500,32,26,0.2980480078779048,0,True,1,150,True,5,2,False,True,0,True,0.9,True,ld_sign,False,16.0,-7.938729531201304,0.0003566593151202278,0.025491582281029112,
common,balanced_q1,500,32,27,0.3003209642021142,0,True,0,348,True,13,1,False,True,0,True,1.0,True,fitted,True,0.0,-3.508181348440085,0.029951335978914893,0.0,1.0
common,balanced_q1,500,32,27,0.3003209642021142,0,True,0,348,True,13,1,False,True,0,True,1.0,True,empirical_mode,False,2.0,-3.6847129945587893,0.025104378782871386,0.004846957196043507,3.0
common,balanced_q1,500,32,27,0.3003209642021142,0,True,0,348,True,13,1,False,True,0,True,1.0,True,ld_sign,False,6.0,-7.007571445226032,0.0009050037729875412,0.029046332205927353,
common,balanced_q1,500,32,27,0.3003209642021142,0,True,1,152,True,3,1,False,True,0,True,0.7,True,fitted,True,0.0,-4.397783830203907,0.012304578744738661,0.0,1.0
common,balanced_q1,500,32,27,0.3003209642021142,0,True,1,152,True,3,1,False,True,0,True,0.7,True,empirical_mode,False,3.0,-5.406504287279462,0.00448729913451926,0.007817279610219403,
common,balanced_q1,500,32,27,0.3003209642021142,0,True,1,152,True,3,1,False,True,0,True,0.7,True,ld_sign,False,23.0,-8.612140245615025,0.00018188421664429468,0.012122694528094367,
common,balanced_q1,500,32,28,0.2199881577759517,1,True,0,389,True,50,1,True,False,1,True,0.9,True,fitted,True,0.0,-2.2660379419231402,0.1037223209049853,0.0,1.0
common,balanced_q1,500,32,28,0.2199881577759517,1,True,0,389,True,50,1,True,False,1,True,0.9,True,empirical_mode,True,0.0,-2.2660379419231402,0.1037223209049853,0.0,1.0
common,balanced_q1,500,32,28,0.2199881577759517,1,True,0,389,True,50,1,True,False,1,True,0.9,False,ld_sign,,,,,,
common,balanced_q1,500,32,28,0.2199881577759517,1,True,1,111,True,8,1,True,False,1,True,0.8,True,fitted,True,0.0,-2.6398788146292533,0.07136991802231739,0.0,1.0
common,balanced_q1,500,32,28,0.2199881577759517,1,True,1,111,True,8,1,True,False,1,True,0.8,True,empirical_mode,True,0.0,-2.6398788146292533,0.07136991802231739,0.0,1.0
common,balanced_q1,500,32,28,0.2199881577759517,1,True,1,111,True,8,1,True,False,1,True,0.8,False,ld_sign,,,,,,
common,balanced_q1,500,32,29,0.3263500526145757,0,True,0,350,True,8,1,True,True,0,True,0.9,True,fitted,False,5.0,-4.0957324732329505,0.016643550861536727,0.001871152538545865,2.0
common,balanced_q1,500,32,29,0.3263500526145757,0,True,0,350,True,8,1,True,True,0,True,0.9,True,empirical_mode,True,0.0,-3.9891900841841075,0.018514703400082586,6.938893903907228e-18,1.0
common,balanced_q1,500,32,29,0.3263500526145757,0,True,0,350,True,8,1,True,True,0,True,0.9,True,ld_sign,False,9.0,-7.865614706756649,0.0003837133736954873,0.018130990026387104,
common,balanced_q1,500,32,29,0.3263500526145757,0,True,1,150,True,3,3,True,True,0,True,0.9,True,fitted,True,0.0,-4.3996676044513645,0.012281421514518463,0.0,1.0
common,balanced_q1,500,32,29,0.3263500526145757,0,True,1,150,True,3,3,True,True,0,True,0.9,True,empirical_mode,False,5.0,-5.108576118149782,0.006044683714322665,0.0062367378001957985,
common,balanced_q1,500,32,29,0.3263500526145757,0,True,1,150,True,3,3,True,True,0,True,0.9,True,ld_sign,False,12.0,-8.939525059922298,0.00013110329160472283,0.01215031822291374,
common,balanced_q1,500,4,0,0.206647525036613,0,True,0,396,True,253,1,True,True,0,True,1.0,True,fitted,True,0.0,-0.434995605739505,0.6472675113338402,0.0,1.0
common,balanced_q1,500,4,0,0.206647525036613,0,True,0,396,True,253,1,True,True,0,True,1.0,True,empirical_mode,True,0.0,-0.434995605739505,0.6472675113338402,0.0,1.0
common,balanced_q1,500,4,0,0.206647525036613,0,True,0,396,True,253,1,True,True,0,True,1.0,True,ld_sign,False,2.0,-2.254866891102939,0.10488750426713934,0.5423800070667009,3.0
common,balanced_q1,500,4,0,0.206647525036613,0,True,1,104,True,83,1,True,True,0,True,1.0,True,fitted,True,0.0,-0.19492718234662365,0.8228945771264914,0.0,1.0
common,balanced_q1,500,4,0,0.206647525036613,0,True,1,104,True,83,1,True,True,0,True,1.0,True,empirical_mode,True,0.0,-0.19492718234662365,0.8228945771264914,0.0,1.0
common,balanced_q1,500,4,0,0.206647525036613,0,True,1,104,True,83,1,True,True,0,True,1.0,True,ld_sign,False,2.0,-4.236515331667809,0.014457885098916889,0.8084366920275745,5.0
common,balanced_q1,500,4,1,0.1163155425151076,0,True,0,440,True,265,1,True,True,0,True,0.9,True,fitted,True,0.0,-0.4692856555785456,0.6254488946699867,1.1102230246251565e-16,1.0
common,balanced_q1,500,4,1,0.1163155425151076,0,True,0,440,True,265,1,True,True,0,True,0.9,True,empirical_mode,True,0.0,-0.4692856555785456,0.6254488946699867,1.1102230246251565e-16,1.0
common,balanced_q1,500,4,1,0.1163155425151076,0,True,0,440,True,265,1,True,True,0,True,0.9,True,ld_sign,False,2.0,-5.434802848897917,0.004362094928206388,0.6210867997417804,7.0
common,balanced_q1,500,4,1,0.1163155425151076,0,True,1,60,True,35,1,True,True,0,True,0.8,True,fitted,True,0.0,-0.48344645098233063,0.6166544559214818,0.0,1.0
common,balanced_q1,500,4,1,0.1163155425151076,0,True,1,60,True,35,1,True,True,0,True,0.8,True,empirical_mode,True,0.0,-0.48344645098233063,0.6166544559214818,0.0,1.0
common,balanced_q1,500,4,1,0.1163155425151076,0,True,1,60,True,35,1,True,True,0,True,0.8,True,ld_sign,True,0.0,-0.48344645098233063,0.6166544559214818,0.0,1.0
common,balanced_q1,500,4,2,0.3442349755561025,0,True,0,337,True,175,1,True,True,0,True,0.9,True,fitted,True,0.0,-0.692518110107484,0.5003146341793876,0.0,1.0
common,balanced_q1,500,4,2,0.3442349755561025,0,True,0,337,True,175,1,True,True,0,True,0.9,True,empirical_mode,True,0.0,-0.692518110107484,0.5003146341793876,0.0,1.0
common,balanced_q1,500,4,2,0.3442349755561025,0,True,0,337,True,175,1,True,True,0,True,0.9,True,ld_sign,False,2.0,-2.32844678369394,0.09744698585327444,0.40286764832611316,3.0
common,balanced_q1,500,4,2,0.3442349755561025,0,True,1,163,True,137,1,True,True,0,True,1.0,True,fitted,True,0.0,-0.21030469901552173,0.8103372993725457,0.0,1.0
common,balanced_q1,500,4,2,0.3442349755561025,0,True,1,163,True,137,1,True,True,0,True,1.0,True,empirical_mode,True,0.0,-0.21030469901552173,0.8103372993725457,0.0,1.0
common,balanced_q1,500,4,2,0.3442349755561025,0,True,1,163,True,137,1,True,True,0,True,1.0,True,ld_sign,False,2.0,-4.721830039169613,0.008898878342049069,0.8014384210304967,5.0
common,balanced_q1,500,4,3,0.3745949178474934,0,True,0,323,True,169,1,True,True,0,True,0.9,True,fitted,True,0.0,-0.6770650019729962,0.5081060964284175,0.0,1.0
common,balanced_q1,500,4,3,0.3745949178474934,0,True,0,323,True,169,1,True,True,0,True,0.9,True,empirical_mode,True,0.0,-0.6770650019729962,0.5081060964284175,0.0,1.0
common,balanced_q1,500,4,3,0.3745949178474934,0,True,0,323,True,169,1,True,True,0,True,0.9,True,ld_sign,True,0.0,-0.6770650019729962,0.5081060964284175,0.0,1.0
common,balanced_q1,500,4,3,0.3745949178474934,0,True,1,177,True,101,1,True,True,0,True,1.0,True,fitted,True,0.0,-0.5615315091809918,0.5703349214726618,0.0,1.0
common,balanced_q1,500,4,3,0.3745949178474934,0,True,1,177,True,101,1,True,True,0,True,1.0,True,empirical_mode,True,0.0,-0.5615315091809918,0.5703349214726618,0.0,1.0
common,balanced_q1,500,4,3,0.3745949178474934,0,True,1,177,True,101,1,True,True,0,True,1.0,True,ld_sign,False,3.0,-5.245981491082983,0.005268648025021479,0.5650662734476404,9.0
common,balanced_q1,500,4,4,0.32825738883917327,0,True,0,344,True,135,1,True,True,0,True,1.0,True,fitted,True,0.0,-0.8374536401016268,0.4328112145768094,0.0,1.0
common,balanced_q1,500,4,4,0.32825738883917327,0,True,0,344,True,135,1,True,True,0,True,1.0,True,empirical_mode,True,0.0,-0.8374536401016268,0.4328112145768094,0.0,1.0
common,balanced_q1,500,4,4,0.32825738883917327,0,True,0,344,True,135,1,True,True,0,True,1.0,True,ld_sign,False,3.0,-4.321052788352097,0.013285888947931675,0.4195253256288777,5.0
common,balanced_q1,500,4,4,0.32825738883917327,0,True,1,156,True,112,1,True,True,0,True,0.9,True,fitted,True,0.0,-0.31783916546090873,0.7277198214849394,1.1102230246251565e-16,1.0
common,balanced_q1,500,4,4,0.32825738883917327,0,True,1,156,True,112,1,True,True,0,True,0.9,True,empirical_mode,True,0.0,-0.31783916546090873,0.7277198214849394,1.1102230246251565e-16,1.0
common,balanced_q1,500,4,4,0.32825738883917327,0,True,1,156,True,112,1,True,True,0,True,0.9,True,ld_sign,False,1.0,-3.100024405962417,0.04504810293783398,0.6826717185471055,3.0
common,balanced_q1,500,4,5,0.17166703092589802,0,True,0,421,True,208,1,True,True,0,True,0.9,True,fitted,True,0.0,-0.705113394111544,0.49405254842991714,1.1102230246251565e-16,1.0
common,balanced_q1,500,4,5,0.17166703092589802,0,True,0,421,True,208,1,True,True,0,True,0.9,True,empirical_mode,True,0.0,-0.705113394111544,0.49405254842991714,1.1102230246251565e-16,1.0
common,balanced_q1,500,4,5,0.17166703092589802,0,True,0,421,True,208,1,True,True,0,True,0.9,True,ld_sign,False,2.0,-4.289248872463604,0.013715223311216758,0.4803373251187005,5.0
common,balanced_q1,500,4,5,0.17166703092589802,0,True,1,79,True,46,1,True,True,0,True,0.9,True,fitted,True,0.0,-0.6022741875033648,0.5475649536616372,0.0,1.0
common,balanced_q1,500,4,5,0.17166703092589802,0,True,1,79,True,46,1,True,True,0,True,0.9,True,empirical_mode,True,0.0,-0.6022741875033648,0.5475649536616372,0.0,1.0
common,balanced_q1,500,4,5,0.17166703092589802,0,True,1,79,True,46,1,True,True,0,True,0.9,True,ld_sign,False,1.0,-3.3270868225641426,0.035897528762222866,0.5116674248994143,4.0
common,balanced_q1,500,4,6,0.26916012805414674,0,True,0,352,True,295,1,True,True,0,True,0.9,True,fitted,True,0.0,-0.1580321386865935,0.8538223407989051,0.0,1.0
common,balanced_q1,500,4,6,0.26916012805414674,0,True,0,352,True,295,1,True,True,0,True,0.9,True,empirical_mode,True,0.0,-0.1580321386865935,0.8538223407989051,0.0,1.0
common,balanced_q1,500,4,6,0.26916012805414674,0,True,0,352,True,295,1,True,True,0,True,0.9,True,ld_sign,False,1.0,-2.2391924251835205,0.10654451231063491,0.7472778284882702,2.0
common,balanced_q1,500,4,6,0.26916012805414674,0,True,1,148,True,106,1,True,True,0,True,1.0,True,fitted,True,0.0,-0.3692308563317721,0.6912658089395763,2.220446049250313e-16,1.0
common,balanced_q1,500,4,6,0.26916012805414674,0,True,1,148,True,106,1,True,True,0,True,1.0,True,empirical_mode,True,0.0,-0.3692308563317721,0.6912658089395763,2.220446049250313e-16,1.0
common,balanced_q1,500,4,6,0.26916012805414674,0,True,1,148,True,106,1,True,True,0,True,1.0,True,ld_sign,False,3.0,-5.16116740881041,0.005735000685850944,0.6855308082537256,7.0
common,balanced_q1,500,4,7,0.34025342763904765,0,True,0,351,True,251,1,True,True,0,True,0.9,True,fitted,True,0.0,-0.3363473699911277,0.7143749103044624,0.0,1.0
common,balanced_q1,500,4,7,0.34025342763904765,0,True,0,351,True,251,1,True,True,0,True,0.9,True,empirical_mode,True,0.0,-0.3363473699911277,0.7143749103044624,0.0,1.0
common,balanced_q1,500,4,7,0.34025342763904765,0,True,0,351,True,251,1,True,True,0,True,0.9,True,ld_sign,True,0.0,-0.3363473699911277,0.7143749103044624,0.0,1.0
common,balanced_q1,500,4,7,0.34025342763904765,0,True,1,149,True,51,1,True,True,0,True,1.0,True,fitted,True,0.0,-1.1553341763347458,0.31495226972037726,0.0,1.0
common,balanced_q1,500,4,7,0.34025342763904765,0,True,1,149,True,51,1,True,True,0,True,1.0,True,empirical_mode,True,0.0,-1.1553341763347458,0.31495226972037726,0.0,1.0
common,balanced_q1,500,4,7,0.34025342763904765,0,True,1,149,True,51,1,True,True,0,True,1.0,True,ld_sign,False,2.0,-5.284145602794949,0.005071363296280111,0.30988090642409716,7.0
common,balanced_q1,500,4,8,0.24386498856361816,0,True,0,393,True,186,1,True,True,0,True,0.9,True,fitted,True,0.0,-0.8900101496539017,0.4106515847597342,0.0,1.0
common,balanced_q1,500,4,8,0.24386498856361816,0,True,0,393,True,186,1,True,True,0,True,0.9,True,empirical_mode,True,0.0,-0.8900101496539017,0.4106515847597342,0.0,1.0
common,balanced_q1,500,4,8,0.24386498856361816,0,True,0,393,True,186,1,True,True,0,True,0.9,True,ld_sign,False,2.0,-4.794531929015163,0.008274871148527535,0.40237671361120664,5.0
common,balanced_q1,500,4,8,0.24386498856361816,0,True,1,107,True,58,1,True,True,0,True,1.0,True,fitted,True,0.0,-0.6050984868667673,0.54602064812869,0.0,1.0
common,balanced_q1,500,4,8,0.24386498856361816,0,True,1,107,True,58,1,True,True,0,True,1.0,True,empirical_mode,True,0.0,-0.6050984868667673,0.54602064812869,0.0,1.0
common,balanced_q1,500,4,8,0.24386498856361816,0,True,1,107,True,58,1,True,True,0,True,1.0,True,ld_sign,False,1.0,-2.984758599852692,0.050551705265425115,0.49546894286326487,4.0
common,balanced_q1,500,4,9,0.13580159702186367,0,True,0,432,True,183,1,True,True,0,True,1.0,True,fitted,True,0.0,-0.8458212004481294,0.42920475031637534,0.0,1.0
common,balanced_q1,500,4,9,0.13580159702186367,0,True,0,432,True,183,1,True,True,0,True,1.0,True,empirical_mode,True,0.0,-0.8458212004481294,0.42920475031637534,0.0,1.0
common,balanced_q1,500,4,9,0.13580159702186367,0,True,0,432,True,183,1,True,True,0,True,1.0,True,ld_sign,False,2.0,-4.5614351053473925,0.010447055554988831,0.4187576947613865,6.0
common,balanced_q1,500,4,9,0.13580159702186367,0,True,1,68,True,46,1,True,True,0,True,1.0,True,fitted,True,0.0,-0.39251991943902564,0.6753528935678149,0.0,1.0
common,balanced_q1,500,4,9,0.13580159702186367,0,True,1,68,True,46,1,True,True,0,True,1.0,True,empirical_mode,True,0.0,-0.39251991943902564,0.6753528935678149,0.0,1.0
common,balanced_q1,500,4,9,0.13580159702186367,0,True,1,68,True,46,1,True,True,0,True,1.0,True,ld_sign,False,1.0,-2.2556168349918218,0.10480887401211889,0.570544019555696,3.0
common,balanced_q1,500,4,10,0.35506648286877923,0,True,0,318,True,172,1,True,True,0,True,1.0,True,fitted,True,0.0,-0.6538347116826659,0.5200477151655153,1.1102230246251565e-16,1.0
common,balanced_q1,500,4,10,0.35506648286877923,0,True,0,318,True,172,1,True,True,0,True,1.0,True,empirical_mode,True,0.0,-0.6538347116826659,0.5200477151655153,1.1102230246251565e-16,1.0
common,balanced_q1,500,4,10,0.35506648286877923,0,True,0,318,True,172,1,True,True,0,True,1.0,True,ld_sign,False,3.0,-3.8009367790548443,0.022349825198377006,0.4976978899671384,5.0
common,balanced_q1,500,4,10,0.35506648286877923,0,True,1,182,True,151,1,True,True,0,True,1.0,True,fitted,True,0.0,-0.17283483551131162,0.8412765523821534,0.0,1.0
common,balanced_q1,500,4,10,0.35506648286877923,0,True,1,182,True,151,1,True,True,0,True,1.0,True,empirical_mode,True,0.0,-0.17283483551131162,0.8412765523821534,0.0,1.0
common,balanced_q1,500,4,10,0.35506648286877923,0,True,1,182,True,151,1,True,True,0,True,1.0,True,ld_sign,False,1.0,-3.1928976719450066,0.041052741046753743,0.8002238113353997,3.0
common,balanced_q1,500,4,11,0.2783927671454526,0,True,0,354,True,257,1,True,True,0,True,1.0,True,fitted,True,0.0,-0.28546500829416566,0.7516646427462338,0.0,1.0
common,balanced_q1,500,4,11,0.2783927671454526,0,True,0,354,True,257,1,True,True,0,True,1.0,True,empirical_mode,True,0.0,-0.28546500829416566,0.7516646427462338,0.0,1.0
common,balanced_q1,500,4,11,0.2783927671454526,0,True,0,354,True,257,1,True,True,0,True,1.0,True,ld_sign,False,3.0,-4.440374275273712,0.01179152441772955,0.7398731183285042,6.0
common,balanced_q1,500,4,11,0.2783927671454526,0,True,1,146,True,134,1,True,True,0,True,1.0,True,fitted,True,0.0,-0.05472783900716083,0.9467427793480762,0.0,1.0
common,balanced_q1,500,4,11,0.2783927671454526,0,True,1,146,True,134,1,True,True,0,True,1.0,True,empirical_mode,True,0.0,-0.05472783900716083,0.9467427793480762,0.0,1.0
common,balanced_q1,500,4,11,0.2783927671454526,0,True,1,146,True,134,1,True,True,0,True,1.0,True,ld_sign,False,1.0,-3.4409844947958645,0.032033133345953875,0.9147096460021222,2.0
common,balanced_q1,500,4,12,0.36604504366937346,0,True,0,308,True,108,1,True,True,0,True,0.9,True,fitted,True,0.0,-0.9990795110914181,0.36821822601666115,0.0,1.0
